t,exact_real,exact_imag,sdp_real,sdp_imag,sdp_optimized_real,sdp_optimized_imag,positive_real,positive_imag
3.800000000000000044e-01,9.820582747148246527e-01,-1.597308397519139334e-01,9.820655489608250965e-01,-1.597319583446518143e-01,9.820589768786504026e-01,-1.597310058896329876e-01,9.820589768786504026e-01,-1.597310058896329876e-01
4.000000000000000222e-01,9.801328897765938519e-01,-1.679627001449259249e-01,9.801398634200526594e-01,-1.679638234961930709e-01,9.801335144486544859e-01,-1.679628588258809951e-01,9.801335144486544859e-01,-1.679628588258809951e-01
4.199999999999999845e-01,9.781114732133026068e-01,-1.761678103050685895e-01,9.781181473049485042e-01,-1.761689331475153331e-01,9.781120239466278843e-01,-1.761679606374157436e-01,9.781120239466278843e-01,-1.761679606374157436e-01
4.400000000000000022e-01,9.759944278752306079e-01,-1.843448767687932699e-01,9.760008035506309021e-01,-1.843459938634371131e-01,9.759949081176451102e-01,-1.843450179412817747e-01,9.759949081176451102e-01,-1.843450179412817747e-01
4.600000000000000200e-01,9.737821755206691465e-01,-1.924926124642988845e-01,9.737882539996294273e-01,-1.924937186018913782e-01,9.737825886163435918e-01,-1.924927437425245358e-01,9.737825886163435918e-01,-1.924927437425245358e-01
4.799999999999999822e-01,9.714751567107311470e-01,-2.006097370030248406e-01,9.714809392966698987e-01,-2.006108270054059173e-01,9.714755059017663452e-01,-2.006098577257906801e-01,9.714755059017663452e-01,-2.006098577257906801e-01
5.000000000000000000e-01,9.690738306994954865e-01,-2.086949769693642875e-01,9.690793187787971608e-01,-2.086960456908056039e-01,9.690741191275344946e-01,-2.086950865451481785e-01,9.690741191275344946e-01,-2.086950865451481785e-01
5.200000000000000178e-01,9.665786753195158010e-01,-2.167470662085232425e-01,9.665838703608650162e-01,-2.167481085370580041e-01,9.665789060273849431e-01,-2.167471641120497505e-01,9.665789060273849431e-01,-2.167471641120497505e-01
5.400000000000000355e-01,9.639901868627298587e-01,-2.247647461124470947e-01,9.639950904164202861e-01,-2.247657569711874470e-01,9.639903627961011745e-01,-2.247648318813633972e-01,9.639903627961011745e-01,-2.247648318813633972e-01
5.600000000000000533e-01,9.613088799567957032e-01,-2.327467659037404935e-01,9.613134936540218556e-01,-2.327477402521815897e-01,9.613090039658748198e-01,-2.327468391353943733e-01,9.613090039658748198e-01,-2.327468391353943733e-01
5.799999999999999600e-01,9.585352874368983089e-01,-2.406918829175042629e-01,9.585396129890226824e-01,-2.406928157528150924e-01,9.585353622781291882e-01,-2.406919432658232161e-01,9.585353622781291882e-01,-2.406919432658232161e-01
5.999999999999999778e-01,9.556699602130523941e-01,-2.485988628810162915e-01,9.556739994108562897e-01,-2.485997492393163810e-01,9.556699885508413983e-01,-2.485989100534857776e-01,9.556699885508413983e-01,-2.485989100534857776e-01
6.199999999999999956e-01,9.527134671329510196e-01,-2.564664801911813452e-01,9.527172218458589414e-01,-2.564673151488031100e-01,9.527134515414025229e-01,-2.564665139459207377e-01,9.527134515414025229e-01,-2.564665139459207377e-01
6.400000000000000133e-01,9.496663948403807343e-01,-2.642935181896767238e-01,9.496698670156712430e-01,-2.642942968644134694e-01,9.496663378050497206e-01,-2.642935383326125987e-01,9.496663378050497206e-01,-2.642935383326125987e-01
6.600000000000000311e-01,9.465293476292627739e-01,-2.720787694357219011e-01,9.465325392912543601e-01,-2.720794869880613365e-01,9.465292515489156511e-01,-2.720787758178556670e-01,9.465292515489156511e-01,-2.720787758178556670e-01
6.800000000000000488e-01,9.433029472933454063e-01,-2.798210359764005672e-01,9.433058605425652665e-01,-2.798216876107421647e-01,9.433028144817291460e-01,-2.798210284911693546e-01,9.433028144817291460e-01,-2.798210284911693546e-01
7.000000000000000666e-01,9.399878329715970482e-01,-2.875191296144618547e-01,9.399904699839300992e-01,-2.875197105803197206e-01,9.399876656592160984e-01,-2.875191081951919969e-01,9.399876656592160984e-01,-2.875191081951919969e-01
7.199999999999999734e-01,9.365846609893413444e-01,-2.951718721735333006e-01,9.365870240151593640e-01,-2.951723777667223381e-01,9.365844613252395368e-01,-2.951718367909832996e-01,9.365844613252395368e-01,-2.951718367909832996e-01
7.399999999999999911e-01,9.330941046951790607e-01,-3.027780957606735490e-01,9.330961960584513992e-01,-3.027785213244801321e-01,9.330938747487216300e-01,-3.027780464206663580e-01,9.330938747487216300e-01,-3.027780464206663580e-01
7.600000000000000089e-01,9.295168542937407574e-01,-3.103366430261966791e-01,9.295186763911267303e-01,-3.103369839525326745e-01,9.295165960564002461e-01,-3.103365797673394155e-01,9.295165960564002461e-01,-3.103365797673394155e-01
7.800000000000000266e-01,9.258536166743185358e-01,-3.178463674207011591e-01,9.258551719742419417e-01,-3.178466191512411276e-01,9.258533320614590334e-01,-3.178462903121892502e-01,9.258533320614590334e-01,-3.178462903121892502e-01
8.000000000000000444e-01,9.221051152354249325e-01,-3.253061334492347023e-01,9.221064062771288095e-01,-3.253062914765356139e-01,9.221048060880823183e-01,-3.253060425887405183e-01,9.221048060880823183e-01,-3.253060425887405183e-01
8.200000000000000622e-01,9.182720897053253672e-01,-3.327148169225274676e-01,9.182731190979112057e-01,-3.327148767911327631e-01,9.182717577919853325e-01,-3.327147124341719997e-01,9.182717577919853325e-01,-3.327147124341719997e-01
8.399999999999999689e-01,9.143552959585965478e-01,-3.400713052052334873e-01,9.143560663800452959e-01,-3.400712625127566557e-01,9.143549429769658454e-01,-3.400711872376368516e-01,9.143549429769658454e-01,-3.400711872376368516e-01
8.599999999999999867e-01,9.103555058287605695e-01,-3.473744974611071012e-01,9.103560200249360967e-01,-3.473743478593002698e-01,9.103551334075318247e-01,-3.473743661855194231e-01,9.103551334075318247e-01,-3.473743661855194231e-01
8.800000000000000044e-01,9.062735069170487767e-01,-3.546233048950582778e-01,9.062737677006849069e-01,-3.546230440908610393e-01,9.062731166176553055e-01,-3.546231605035676249e-01,9.062731166176553055e-01,-3.546231605035676249e-01
9.000000000000000222e-01,9.021101023973459032e-01,-3.618166509920199281e-01,9.021101126470177922e-01,-3.618162747485900166e-01,9.021096957157076490e-01,-3.618164936958352951e-01,9.021096957157076490e-01,-3.618164936958352951e-01
9.200000000000000400e-01,8.978661108173700001e-01,-3.689534717525658203e-01,8.978658734764479732e-01,-3.689529758902909684e-01,8.978656891856267031e-01,-3.689533017803743875e-01,8.978656891856267031e-01,-3.689533017803743875e-01
9.400000000000000577e-01,8.935423658961442195e-01,-3.760327159252182527e-01,8.935418839717330641e-01,-3.760320963227094526e-01,8.935419306843777054e-01,-3.760325335216149756e-01,8.935419306843777054e-01,-3.760325335216149756e-01
9.599999999999999645e-01,8.891397163178154095e-01,-3.830533452353855339e-01,8.891389928796782360e-01,-3.830525978304510359e-01,8.891392688357571128e-01,-3.830531506593732316e-01,8.891392688357571128e-01,-3.830531506593732316e-01
9.799999999999999822e-01,8.846590255218800269e-01,-3.900143346108700948e-01,8.846580637013451431e-01,-3.900134554014694221e-01,8.846585670206013052e-01,-3.900141281344282618e-01,8.846585670206013052e-01,-3.900141281344282618e-01
1.000000000000000000e+00,8.801011714898671068e-01,-3.969146724038888352e-01,8.800999744787244561e-01,-3.969136574490674252e-01,8.801007031634573430e-01,-3.969144543106095102e-01,8.801007031634573430e-01,-3.969144543106095102e-01
1.020000000000000018e+00,8.754670465285518954e-01,-4.037533606095475847e-01,8.754656175779290672e-01,-4.037522060303519456e-01,8.754665695157759497e-01,-4.037531311933377776e-01,8.754665695157759497e-01,-4.037531311933377776e-01
1.040000000000000036e+00,8.707575570497447792e-01,-4.105294150807173303e-01,8.707558994689745813e-01,-4.105281170610891595e-01,8.707570724356830105e-01,-4.105291746445636214e-01,8.707570724356830105e-01,-4.105291746445636214e-01
1.060000000000000053e+00,8.659736233467283384e-01,-4.172418657392508723e-01,8.659717405021984948e-01,-4.172404205269015232e-01,8.659731321643980850e-01,-4.172416145940480159e-01,8.659731321643980850e-01,-4.172416145940480159e-01
1.080000000000000071e+00,8.611161793673971498e-01,-4.238897567834927216e-01,8.611140746813904512e-01,-4.238881606907567434e-01,8.611156825993531161e-01,-4.238894952469312583e-01,8.611156825993531161e-01,-4.238894952469312583e-01
1.100000000000000089e+00,8.561861724841689503e-01,-4.304721468920238991e-01,8.561838494336868610e-01,-4.304703962966918707e-01,8.561856710640834978e-01,-4.304718752875375531e-01,8.561856710640834978e-01,-4.304718752875375531e-01
1.120000000000000107e+00,8.511845632607265566e-01,-4.369881094235928409e-01,8.511820253763023869e-01,-4.369862007697228323e-01,8.511840580749465701e-01,-4.369878280793627612e-01,8.511840580749465701e-01,-4.369878280793627612e-01
1.140000000000000124e+00,8.461123252156568242e-01,-4.434367326131802289e-01,8.461095760801566890e-01,-4.434346624118888358e-01,8.461118171047399272e-01,-4.434364418611948522e-01,8.461118171047399272e-01,-4.434364418611948522e-01
1.159999999999999920e+00,8.409704445830525898e-01,-4.498171197641485652e-01,8.409674878304637113e-01,-4.498148845943799601e-01,8.409699343432781582e-01,-4.498168199393178801e-01,8.409699343432781582e-01,-4.498168199393178801e-01
1.179999999999999938e+00,8.357599200701444353e-01,-4.561283894364294711e-01,8.357567593843514553e-01,-4.561259859457025834e-01,8.357594084550019620e-01,-4.561280808757504079e-01,8.357594084550019620e-01,-4.561280808757504079e-01
1.199999999999999956e+00,8.304817626120259977e-01,-4.623696756306963640e-01,8.304784017255781858e-01,-4.623671005358314101e-01,8.304812503336780338e-01,-4.623693586724703097e-01,8.304812503336780338e-01,-4.623693586724703097e-01
1.219999999999999973e+00,8.251369951235451028e-01,-4.685401279684837106e-01,8.251334378164110195e-01,-4.685373780563054091e-01,8.251364828542661067e-01,-4.685398029515822627e-01,8.251364828542661067e-01,-4.685398029515822627e-01
1.239999999999999991e+00,8.197266522484270013e-01,-4.746389118682006192e-01,8.197229023467399456e-01,-4.746359839962208671e-01,8.197261406220145430e-01,-4.746385791313793567e-01,8.197261406220145430e-01,-4.746385791313793567e-01
1.260000000000000009e+00,8.142517801056982085e-01,-4.806652087170006915e-01,8.142478414804912301e-01,-4.806620998140775369e-01,8.142512697188607484e-01,-4.806648685982584657e-01,8.142512697188607484e-01,-4.806648685982584657e-01
1.280000000000000027e+00,8.087134360334844452e-01,-4.866182160384612265e-01,8.087093125994146980e-01,-4.866149231054361368e-01,8.087129274471990259e-01,-4.866178688744439707e-01,8.087129274471990259e-01,-4.866178688744439707e-01
1.300000000000000044e+00,8.031126883302467379e-01,-4.924971476560311423e-01,8.031083840443148381e-01,-4.924936677663445117e-01,8.031121820710939163e-01,-4.924967937814794250e-01,8.031121820710939163e-01,-4.924967937814794250e-01
1.320000000000000062e+00,7.974506159935383920e-01,-4.983012338522118112e-01,7.974461348537927874e-01,-4.982975641524938215e-01,7.974501125550057523e-01,-4.983008735994475247e-01,7.974501125550057523e-01,-4.983008735994475247e-01
1.340000000000000080e+00,7.917283084563403461e-01,-5.040297215234234018e-01,7.917236545005793547e-01,-5.040258592340641774e-01,7.917278083001016986e-01,-5.040293552218793049e-01,7.917278083001016986e-01,-5.040293552218793049e-01
1.360000000000000098e+00,7.859468653210620603e-01,-5.096818743305269184e-01,7.859420426255233627e-01,-5.096778167462227005e-01,7.859463688782259982e-01,-5.096815023063123729e-01,7.859463688782259982e-01,-5.096815023063123729e-01
1.380000000000000115e+00,7.801073960912691119e-01,-5.152569728449613029e-01,7.801024087693153586e-01,-5.152527173352375867e-01,7.801069037636013670e-01,-5.152565954204652021e-01,7.801069037636013670e-01,-5.152565954204652021e-01
1.400000000000000133e+00,7.742110199012207650e-01,-5.207543146904599629e-01,7.742058721020144141e-01,-5.207498587001719859e-01,7.742105320623370313e-01,-5.207539321839899094e-01,7.742105320623370313e-01,-5.207539321839899094e-01
1.419999999999999929e+00,7.682588652432846832e-01,-5.261732146803156374e-01,7.682535611504597295e-01,-5.261685557301254423e-01,7.682583822398159068e-01,-5.261728274057707599e-01,7.682583822398159068e-01,-5.261728274057707599e-01
1.439999999999999947e+00,7.622520696933096085e-01,-5.315130049501580745e-01,7.622466135236348750e-01,-5.315081406369881467e-01,7.622515918460385231e-01,-5.315126132167341533e-01,7.622515918460385231e-01,-5.315126132167341533e-01
1.459999999999999964e+00,7.561917796340283937e-01,-5.367730350862138788e-01,7.561861756360646059e-01,-5.367679630836773574e-01,7.561913072389960799e-01,-5.367726391981400003e-01,7.561913072389960799e-01,-5.367726391981400003e-01
1.479999999999999982e+00,7.500791499765654402e-01,-5.419526722490187742e-01,7.500734024293189695e-01,-5.419473903078269039e-01,7.500786833061515724e-01,-5.419522725053241841e-01,7.500786833061515724e-01,-5.419522725053241841e-01
1.500000000000000000e+00,7.439153438801329177e-01,-5.470513012925541929e-01,7.439094570917010874e-01,-5.470458072408987960e-01,7.439148831841037035e-01,-5.470508979868624611e-01,7.439148831841037035e-01,-5.470508979868624611e-01
1.520000000000000018e+00,7.377015324699803811e-01,-5.520683248787774389e-01,7.376955107761958841e-01,-5.520626166226912934e-01,7.377010779765120763e-01,-5.520679182991298228e-01,7.377010779765120763e-01,-5.520679182991298228e-01
1.540000000000000036e+00,7.314388945536884901e-01,-5.570031635875236642e-01,7.314327423167567011e-01,-5.569972391112164578e-01,7.314384464703588273e-01,-5.570027540162262314e-01,7.314384464703588273e-01,-5.570027540162262314e-01
1.560000000000000053e+00,7.251286163358741099e-01,-5.618552560217505709e-01,7.251223379430077332e-01,-5.618491133879212063e-01,7.251281748506267499e-01,-5.618548437352480773e-01,7.251281748506267499e-01,-5.618548437352480773e-01
1.580000000000000071e+00,7.187718911313906167e-01,-5.666240589081057433e-01,7.187654909934406700e-01,-5.666176962582313292e-01,7.187714564134705109e-01,-5.666236441768769394e-01,7.187714564134705109e-01,-5.666236441768769394e-01
1.600000000000000089e+00,7.123699190771003442e-01,-5.713090471927919634e-01,7.123634016271843672e-01,-5.713024627473920480e-01,7.123694912779610089e-01,-5.713086302812682149e-01,7.123694912779610089e-01,-5.713086302812682149e-01
1.620000000000000107e+00,7.059239068422975549e-01,-5.759097141327096381e-01,7.059172765344248202e-01,-5.759029061915879044e-01,7.059234860964797020e-01,-5.759092952992147518e-01,7.059234860964797020e-01,-5.759092952992147518e-01
1.640000000000000124e+00,6.994350673378614269e-01,-5.804255713818587958e-01,6.994283286455561521e-01,-5.804185383243205543e-01,6.994346537638445049e-01,-5.804251508785679414e-01,6.994346537638445049e-01,-5.804251508785679414e-01
1.660000000000000142e+00,6.929046194242194368e-01,-5.848561490729813350e-01,6.928977768391422210e-01,-5.848488893580262582e-01,6.929042131252441949e-01,-5.848557271458990625e-01,6.929042131252441949e-01,-5.848557271458990625e-01
1.679999999999999938e+00,6.863337876181992980e-01,-5.892009958944246506e-01,6.863268456487675584e-01,-5.891935080609171926e-01,6.863333886830640385e-01,-5.892005727833804496e-01,6.863333886830640385e-01,-5.892005727833804496e-01
1.699999999999999956e+00,6.797238017988509462e-01,-5.934596791622154255e-01,6.797167649688570235e-01,-5.934519618290302612e-01,6.797234103026785768e-01,-5.934592551008751604e-01,6.797234103026785768e-01,-5.934592551008751604e-01
1.719999999999999973e+00,6.730758969123158408e-01,-5.976317848873248240e-01,6.730687697595465480e-01,-5.976238367534690843e-01,6.730755129172962814e-01,-5.976313601032189338e-01,6.730755129172962814e-01,-5.976313601032189338e-01
1.739999999999999991e+00,6.663913126758291838e-01,-6.017169178381163164e-01,6.663840997506844666e-01,-6.017087376828276213e-01,6.663909362319335727e-01,-6.017164925526805597e-01,6.663909362319335727e-01,-6.017164925526805597e-01
1.760000000000000009e+00,6.596712932809308816e-01,-6.057147015979619242e-01,6.596639991450412577e-01,-6.057062882807831006e-01,6.596709244265992478e-01,-6.057142760265931125e-01,6.596709244265992478e-01,-6.057142760265931125e-01
1.780000000000000027e+00,6.529170870959660755e-01,-6.096247786180180039e-01,6.529097163208136267e-01,-6.096161310788480447e-01,6.529167258587705858e-01,-6.096243529701408370e-01,6.529167258587705858e-01,-6.096243529701408370e-01
1.800000000000000044e+00,6.461299463679613941e-01,-6.134468102651523536e-01,6.461225035334989819e-01,-6.134379275242728413e-01,6.461295927652409565e-01,-6.134463847442986895e-01,6.461295927652409565e-01,-6.134463847442986895e-01
1.820000000000000062e+00,6.393111269239492023e-01,-6.171804768650136497e-01,6.393036166172235690e-01,-6.171713580230934193e-01,6.393107809634223093e-01,-6.171800516689115446e-01,6.393107809634223093e-01,-6.171800516689115446e-01
1.840000000000000080e+00,6.324618878718298864e-01,-6.208254777402405500e-01,6.324543146856049791e-01,-6.208161219783141505e-01,6.324615495521797026e-01,-6.208250530609129569e-01,6.324615495521797026e-01,-6.208250530609129569e-01
1.860000000000000098e+00,6.255834913008460063e-01,-6.243815312438012466e-01,6.255758598322297415e-01,-6.243719378232266415e-01,6.255831606122828070e-01,-6.243811072676738183e-01,6.255831606122828070e-01,-6.243811072676738183e-01
1.880000000000000115e+00,6.186772019817542434e-01,-6.278483747874651355e-01,6.186695168308273818e-01,-6.278385430498554243e-01,6.186768789065526519e-01,-6.278479516954810213e-01,6.186768789065526519e-01,-6.278479516954810213e-01
1.900000000000000133e+00,6.117442870667727517e-01,-6.312257648654016062e-01,6.117365528352211035e-01,-6.312156942325355402e-01,6.117439715797858835e-01,-6.312253428331441318e-01,6.117439715797858835e-01,-6.312253428331441318e-01
1.919999999999999929e+00,6.047860157893880650e-01,-6.345134770729060625e-01,6.047782370791385809e-01,-6.345031670466142470e-01,6.047857078585389123e-01,-6.345130562707276267e-01,6.047857078585389123e-01,-6.345130562707276267e-01
1.939999999999999947e+00,5.978036591641002762e-01,-6.377113061202570599e-01,5.977958405759598026e-01,-6.377007562822839537e-01,5.978033587508488900e-01,-6.377108867134120285e-01,5.978033587508488900e-01,-6.377108867134120285e-01
1.959999999999999964e+00,5.907984896861875335e-01,-6.408190658417004526e-01,5.907906358184882301e-01,-6.408082758535459389e-01,5.907981967459781103e-01,-6.408186479904848243e-01,5.907981967459781103e-01,-6.408186479904848243e-01
1.979999999999999982e+00,5.837717810315731226e-01,-6.438365891995730950e-01,5.837638964788202101e-01,-6.438255588023078513e-01,5.837714955142578876e-01,-6.438361730594663879e-01,5.837714955142578876e-01,-6.438361730594663879e-01
2.000000000000000000e+00,5.767248077568734033e-01,-6.467637282835622115e-01,5.767168971083992401e-01,-6.467524572976229846e-01,5.767245296071153993e-01,-6.467633140053741236e-01,5.767245296071153993e-01,-6.467633140053741236e-01
2.020000000000000018e+00,5.696588449997067594e-01,-6.496003543051138696e-01,5.696509128383306919e-01,-6.495888426300747698e-01,5.696585741573628736e-01,-6.495999420351322717e-01,5.696585741573628736e-01,-6.495999420351322717e-01
2.040000000000000036e+00,5.625751681793480508e-01,-6.523463575869947739e-01,5.625672190800412586e-01,-6.523346052013152541e-01,5.625749045798305037e-01,-6.523459474671365887e-01,5.625749045798305037e-01,-6.523459474671365887e-01
2.060000000000000053e+00,5.554750526978028402e-01,-6.550016475480171518e-01,5.554670912263602878e-01,-6.549896545087684485e-01,5.554747962724226884e-01,-6.550012397159800104e-01,5.554747962724226884e-01,-6.550012397159800104e-01
2.080000000000000071e+00,5.483597736413885482e-01,-6.575661526829377213e-01,5.483518043531068198e-01,-6.575539191255067584e-01,5.483595243176777601e-01,-6.575657472723529517e-01,5.483595243176777601e-01,-6.575657472723529517e-01
2.100000000000000089e+00,5.412306054828940338e-01,-6.600398205375423988e-01,5.412226329212573850e-01,-6.600273466753135976e-01,5.412303631849115781e-01,-6.600394176781275712e-01,5.412303631849115781e-01,-6.600394176781275712e-01
2.120000000000000107e+00,5.340888217844055319e-01,-6.624226176789302922e-01,5.340808504797781575e-01,-6.624099038029446218e-01,5.340885864330235933e-01,-6.624222174966426513e-01,5.340885864330235933e-01,-6.624222174966426513e-01
2.140000000000000124e+00,5.269356949008734414e-01,-6.647145296610109666e-01,5.269277293691997377e-01,-6.647015761396036782e-01,5.269354664140460942e-01,-6.647141322781987549e-01,5.269354664140460942e-01,-6.647141322781987549e-01
2.160000000000000142e+00,5.197724956844971267e-01,-6.669155609852310818e-01,5.197645404260115010e-01,-6.669023682636480155e-01,5.197722739775143541e-01,-6.669151665207843083e-01,5.197722739775143541e-01,-6.669151665207843083e-01
2.180000000000000160e+00,5.126004931900151051e-01,-6.690257350565488315e-01,5.125925526879583360e-01,-6.690123036565396308e-01,5.126002781757368343e-01,-6.690253436260482633e-01,5.126002781757368343e-01,-6.690253436260482633e-01
2.200000000000000178e+00,5.054209543809671246e-01,-6.710450941346716158e-01,5.054130331003126031e-01,-6.710314246540636240e-01,5.054207459700441607e-01,-6.710447058505355500e-01,5.054207459700441607e-01,-6.710447058505355500e-01
2.220000000000000195e+00,4.982351438370155594e-01,-6.729736992805809281e-01,4.982272462232053001e-01,-6.729597923928304359e-01,4.982349419380941447e-01,-6.729733142522096312e-01,4.982349419380941447e-01,-6.729733142522096312e-01
2.240000000000000213e+00,4.910443234624000119e-01,-6.748116302983636627e-01,4.910364539400893791e-01,-6.747974867520856179e-01,4.910441279823122840e-01,-6.748112486322797032e-01,4.910441279823122840e-01,-6.748112486322797032e-01
2.260000000000000231e+00,4.838497521956011682e-01,-6.765589856723692730e-01,4.838419151674141494e-01,-6.765446062908487823e-01,4.838495630395407421e-01,-6.765586074723571874e-01,4.838495630395407421e-01,-6.765586074723571874e-01
2.280000000000000249e+00,4.766526857202944556e-01,-6.782158824997244206e-01,4.766448855655883721e-01,-6.782012681804041598e-01,4.766525027919780166e-01,-6.782155078669631632e-01,4.766525027919780166e-01,-6.782155078669631632e-01
2.300000000000000266e+00,4.694543761776640012e-01,-6.797824564182212148e-01,4.694466172513065416e-01,-6.797676081321707420e-01,4.694541993794815737e-01,-6.797820854514157185e-01,4.694541993794815737e-01,-6.797820854514157185e-01
2.319999999999999840e+00,4.622560718801603241e-01,-6.812588615296112371e-01,4.622483585113162374e-01,-6.812437803209758780e-01,4.622559011133109963e-01,-6.812584943251186465e-01,4.622559011133109963e-01,-6.812584943251186465e-01
2.339999999999999858e+00,4.550590170267686529e-01,-6.826452703183322201e-01,4.550513535176979873e-01,-6.826299573037606372e-01,4.550588521913858653e-01,-6.826449069702831274e-01,4.550588521913858653e-01,-6.826449069702831274e-01
2.359999999999999876e+00,4.478644514198709126e-01,-6.839418735656931370e-01,4.478568420447388565e-01,-6.839263299337466906e-01,4.478642924151350346e-01,-6.839415141661089326e-01,4.478642924151350346e-01,-6.839415141661089326e-01
2.379999999999999893e+00,4.406736101837679387e-01,-6.851488802595527838e-01,4.406660591874677624e-01,-6.851331072700941327e-01,4.406734569080092978e-01,-6.851485248984570120e-01,4.406734569080092978e-01,-6.851485248984570120e-01
2.399999999999999911e+00,4.334877234849426331e-01,-6.862665174995175033e-01,4.334802350819290107e-01,-6.862505164830803306e-01,4.334875758357324416e-01,-6.862661662650435535e-01,4.334875758357324416e-01,-6.862661662650435535e-01
2.419999999999999929e+00,4.263080162541303397e-01,-6.872950303976960162e-01,4.263005946272676039e-01,-6.872788027548362155e-01,4.263078741283644058e-01,-6.872946833761880425e-01,4.263078741283644058e-01,-6.872946833761880425e-01
2.439999999999999947e+00,4.191357079102762118e-01,-6.882346819750414513e-01,4.191283572096975441e-01,-6.882182291756687720e-01,4.191355712042464932e-01,-6.882343392511509617e-01,4.191355712042464932e-01,-6.882343392511509617e-01
2.459999999999999964e+00,4.119720120864442392e-01,-6.890857530533180952e-01,4.119647364284252933e-01,-6.890690766360093589e-01,4.119718806959037916e-01,-6.890854147100939908e-01,4.119718806959037916e-01,-6.890854147100939908e-01
2.479999999999999982e+00,4.048181363577553205e-01,-6.898485421427268394e-01,4.048109398236010570e-01,-6.898316437140206148e-01,4.048180101779729756e-01,-6.898482082617001243e-01,4.048180101779729756e-01,-6.898482082617001243e-01
2.500000000000000000e+00,3.976752819714192144e-01,-6.905233653252281778e-01,3.976681686063650578e-01,-6.905062465589026921e-01,3.976751608972295959e-01,-6.905230359864908962e-01,3.976751608972295959e-01,-6.905230359864908962e-01
2.520000000000000018e+00,3.905446435789370896e-01,-6.911105561336018388e-01,3.905376173910634630e-01,-6.910932187699326823e-01,3.905445275047797482e-01,-6.911102314158796833e-01,3.905445275047797482e-01,-6.911102314158796833e-01
2.540000000000000036e+00,3.834274089705361765e-01,-6.916104654262802409e-01,3.834204739296976361e-01,-6.915929112712830840e-01,3.834272977904905066e-01,-6.916101454069999432e-01,3.834272977904905066e-01,-6.916101454069999432e-01
2.560000000000000053e+00,3.763247588119107423e-01,-6.920234612580007383e-01,3.763179188486809323e-01,-6.920056921826548413e-01,3.763246524197235154e-01,-6.920231460133501322e-01,3.763246524197235154e-01,-6.920231460133501322e-01
2.580000000000000071e+00,3.692378663833348895e-01,-6.923499287463128482e-01,3.692311253879654309e-01,-6.923319466857693616e-01,3.692377646724427920e-01,-6.923496183512968249e-01,3.692377646724427920e-01,-6.923496183512968249e-01
2.600000000000000089e+00,3.621678973212143493e-01,-6.925902699339918644e-01,3.621612591426089378e-01,-6.925720768867633659e-01,3.621678001847599693e-01,-6.925899644624798901e-01,3.621678001847599693e-01,-6.925899644624798901e-01
2.620000000000000107e+00,3.551160093621422709e-01,-6.927449036473930510e-01,3.551094778068475954e-01,-6.927265016745289827e-01,3.551159166929867550e-01,-6.927446031721623543e-01,3.551159166929867550e-01,-6.927446031721623543e-01
2.640000000000000124e+00,3.480833520895272870e-01,-6.928142653508010396e-01,3.480769309207382700e-01,-6.927956565750444939e-01,3.480832637802572238e-01,-6.928139699435734711e-01,3.480832637802572238e-01,-6.928139699435734711e-01
2.660000000000000142e+00,3.410710666828545845e-01,-6.927988069968141760e-01,3.410647596194366638e-01,-6.927799936017458027e-01,3.410709826257854460e-01,-6.927985167282860735e-01,3.410709826257854460e-01,-6.927985167282860735e-01
2.680000000000000160e+00,3.340802856696469814e-01,-6.926989968728154423e-01,3.340740963851747125e-01,-6.926799811019794806e-01,3.340802057568236783e-01,-6.926987118126830545e-01,3.340802057568236783e-01,-6.926987118126830545e-01
2.700000000000000178e+00,3.271121326801874618e-01,-6.925153194435769155e-01,3.271060648019990524e-01,-6.924961035995922387e-01,3.271120568033800136e-01,-6.925150396605539438e-01,3.271120568033800136e-01,-6.925150396605539438e-01
2.720000000000000195e+00,3.201677222050631766e-01,-6.922482751900447262e-01,3.201617793133328949e-01,-6.922288616337031186e-01,3.201676502557618820e-01,-6.922480007518762024e-01,3.201676502557618820e-01,-6.922480007518762024e-01
2.740000000000000213e+00,3.132481593555971333e-01,-6.918983804443618046e-01,3.132423449824234263e-01,-6.918787715937090299e-01,3.132480912250031335e-01,-6.918981114178304193e-01,3.132480912250031335e-01,-6.918981114178304193e-01
2.760000000000000231e+00,3.063545396272212007e-01,-6.914661672211720456e-01,3.063488572557339085e-01,-6.914463655505762585e-01,3.063544752062375420e-01,-6.914659036721001462e-01,3.063544752062375420e-01,-6.914659036721001462e-01
2.780000000000000249e+00,2.994879486658557632e-01,-6.909521830452649560e-01,2.994824017293390428e-01,-6.909321910844702375e-01,2.994878878450740745e-01,-6.909519250385097733e-01,2.994878878450740745e-01,-6.909519250385097733e-01
2.800000000000000266e+00,2.926494620373489841e-01,-6.903569907756086366e-01,2.926440539183830514e-01,-6.903368111087762049e-01,2.926494047070377635e-01,-6.903567383750537356e-01,2.926494047070377635e-01,-6.903567383750537356e-01
2.819999999999999840e+00,2.858401450000379596e-01,-6.896811684258319364e-01,2.858348790296588171e-01,-6.896608036905663708e-01,2.858400910501273651e-01,-6.896809216943713405e-01,2.858400910501273651e-01,-6.896809216943713405e-01
2.839999999999999858e+00,2.790610522804832794e-01,-6.889253089812040765e-01,2.790559317373599302e-01,-6.889047618675683271e-01,2.790610016005515837e-01,-6.889250679807235045e-01,2.790610016005515837e-01,-6.889250679807235045e-01
